,ID,Year_Birth,Education,Marital_Status,Income,Income_category,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,median_income,Age,Join_year,Childhome,Total_Mnt,Total_num_purchase,Total_accept,Order_value
692,450,1958-01-01,Postgraduate,Married,42315.0,2. Lower-Middle,0,1,2013-07-12,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,50492.0,57,2013,1,270,15,0,18.0
693,9316,1952-01-01,Undergraduate,Married,13084.0,1. Lower,0,0,2013-11-02,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,13084.0,63,2013,0,29,11,0,2.6363636363636362
694,6379,1949-01-01,Postgraduate,Single,47570.0,2. Lower-Middle,1,1,2013-05-29,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,49912.0,66,2013,2,121,16,1,7.5625
695,9239,1961-01-01,Postgraduate,Married,61923.0,3. Upper-Middle,0,2,2013-07-26,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,68402.0,54,2013,2,126,11,0,11.454545454545455
696,8315,1995-01-01,Graduate,Single,34824.0,1. Lower,0,0,2014-03-26,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,34824.0,20,2014,0,23,10,0,2.3
697,2868,1949-01-01,Postgraduate,Single,26518.0,1. Lower,1,1,2013-04-08,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,63259.0,66,2013,2,57,16,1,3.5625
698,10888,1961-01-01,Graduate,Single,45938.0,2. Lower-Middle,0,0,2013-11-03,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,57091.0,54,2013,0,636,26,0,24.46153846153846
699,1277,1960-01-01,Graduate,Married,78468.0,4. Upper,0,0,2014-04-09,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,55026.0,55,2014,0,1004,32,1,31.375
700,9977,1973-01-01,Graduate,Single,78901.0,4. Upper,0,1,2013-09-17,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,50121.0,42,2013,1,734,24,0,30.583333333333332
701,10196,1978-01-01,Graduate,Married,71427.0,4. Upper,2,0,2014-03-12,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,43526.0,37,2014,2,614,24,0,25.583333333333332
702,6384,1978-01-01,Graduate,Single,71022.0,4. Upper,0,1,2014-02-11,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,43526.0,37,2014,1,1453,29,1,50.10344827586207
703,8029,1988-01-01,Postgraduate,Single,90247.0,4. Upper,0,0,2014-04-29,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,84266.0,27,2014,0,1621,16,4,101.3125
704,968,1968-01-01,Postgraduate,Single,41335.0,2. Lower-Middle,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,41335.0,47,2013,1,187,19,0,9.842105263157896
705,6988,1986-01-01,Graduate,Married,71952.0,4. Upper,1,0,2013-01-10,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,38508.0,29,2013,1,1443,26,2,55.5
706,4472,1970-01-01,Postgraduate,Single,35682.0,2. Lower-Middle,1,0,2014-06-27,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,64413.0,45,2014,1,57,8,0,7.125
707,6991,1951-01-01,Graduate,Single,43185.0,2. Lower-Middle,0,1,2013-04-10,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,55547.0,64,2013,1,637,28,0,22.75
708,3336,1948-01-01,Postgraduate,Married,66375.0,3. Upper-Middle,0,1,2013-11-21,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,60200.0,67,2013,1,948,21,1,45.142857142857146
709,4301,1971-01-01,Postgraduate,Married,35178.0,1. Lower,1,0,2013-01-10,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,41313.0,44,2013,1,59,12,2,4.916666666666667
710,1940,1986-01-01,Graduate,Married,25252.0,1. Lower,1,0,2013-07-12,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,38508.0,29,2013,1,18,12,0,1.5
711,1272,1965-01-01,Postgraduate,Single,55250.0,3. Upper-Middle,0,1,2012-10-21,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,55250.0,50,2012,1,903,31,0,29.129032258064516
712,1388,1975-01-01,Graduate,Single,33249.0,1. Lower,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,56243.0,40,2013,1,112,14,0,8.0
713,1044,1953-01-01,Graduate,Married,58398.0,3. Upper-Middle,0,0,2013-05-14,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,53653.0,62,2013,0,596,24,0,24.833333333333332
714,6969,1982-01-01,Graduate,Married,50272.0,2. Lower-Middle,1,0,2013-08-07,75,99,13,66,43,8,4,3,4,1,5,7,0,0,0,0,0,0,0,47737.5,33,2013,1,233,20,0,11.65
715,10479,1975-01-01,Postgraduate,Married,76618.0,4. Upper,0,0,2012-12-07,64,749,40,294,121,160,147,1,3,2,5,1,0,0,0,0,0,0,0,60631.0,40,2012,0,1511,12,0,125.91666666666667
716,3619,1960-01-01,Undergraduate,Single,87305.0,4. Upper,0,0,2012-09-23,19,345,25,501,63,138,80,1,5,3,8,2,0,0,1,0,0,0,1,50523.0,55,2012,0,1152,19,2,60.63157894736842
717,1715,1978-01-01,Graduate,Married,25851.0,1. Lower,1,0,2013-02-11,45,9,4,18,7,5,5,2,2,0,3,7,0,0,0,0,0,0,0,43526.0,37,2013,1,48,14,0,3.4285714285714284
718,10159,1970-01-01,Graduate,Single,58710.0,3. Upper-Middle,0,1,2013-03-31,77,440,81,368,0,122,174,6,11,5,9,6,0,0,0,0,0,0,0,53187.0,45,2013,1,1185,37,0,32.027027027027025
719,1463,1958-01-01,Graduate,Single,45160.0,2. Lower-Middle,1,1,2014-03-29,9,8,2,5,3,0,3,1,1,0,2,7,0,0,0,0,0,0,0,65148.0,57,2014,2,21,11,0,1.9090909090909092
720,5114,1965-01-01,Postgraduate,Married,74806.0,4. Upper,0,1,2012-12-19,1,670,9,249,0,28,9,2,5,4,5,4,0,0,0,0,0,0,0,55250.0,50,2012,1,965,20,0,48.25
721,4990,1954-01-01,Graduate,Married,59111.0,3. Upper-Middle,0,0,2013-05-02,90,524,0,134,28,28,155,1,11,1,8,7,0,0,0,0,0,0,0,60965.5,61,2013,0,869,28,0,31.035714285714285
722,4329,1984-01-01,Postgraduate,Married,18988.0,1. Lower,1,0,2014-05-23,43,6,0,6,2,1,1,2,1,0,3,7,0,0,0,0,0,0,0,41197.0,31,2014,1,16,13,0,1.2307692307692308
723,10936,1965-01-01,Graduate,Married,72190.0,4. Upper,0,0,2013-02-13,79,597,166,597,172,166,249,1,5,6,4,3,0,0,0,0,0,0,0,59594.0,50,2013,0,1947,19,0,102.47368421052632
724,4692,1976-01-01,Graduate,Married,7500.0,1. Lower,1,0,2012-08-01,19,7,0,12,13,7,32,5,4,1,2,9,1,0,0,0,0,0,1,46179.5,39,2012,1,71,21,2,3.380952380952381
725,7212,1966-01-01,Graduate,Married,44794.0,2. Lower-Middle,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,54942.0,49,2014,1,65,12,0,5.416666666666667
726,6086,1955-01-01,Graduate,Married,80395.0,4. Upper,0,0,2013-11-23,62,445,25,706,80,76,48,1,6,5,12,2,0,0,0,1,0,0,0,59925.0,60,2013,0,1380,26,1,53.07692307692308
727,437,1976-01-01,Postgraduate,Single,75012.0,4. Upper,0,0,2014-01-25,41,294,142,218,164,58,151,1,3,8,11,1,0,0,0,0,0,0,0,51442.5,39,2014,0,1027,24,0,42.791666666666664
728,11171,1965-01-01,Postgraduate,Married,56962.0,3. Upper-Middle,2,1,2013-10-11,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,55250.0,50,2013,3,411,28,0,14.678571428571429
729,11101,1991-01-01,Graduate,Married,89891.0,4. Upper,0,0,2013-04-15,17,412,22,132,59,28,183,1,11,6,8,4,0,0,1,0,0,0,0,51373.0,24,2013,0,836,30,1,27.866666666666667
730,5329,1949-01-01,Postgraduate,Single,35946.0,2. Lower-Middle,1,1,2013-09-27,24,8,0,3,0,0,0,1,0,0,3,5,0,0,0,0,0,0,0,63259.0,66,2013,2,11,9,0,1.2222222222222223
731,610,1953-01-01,Postgraduate,Married,53593.0,3. Upper-Middle,1,1,2012-08-07,60,349,4,78,6,0,43,8,7,2,6,8,0,0,0,0,0,0,0,53593.0,62,2012,2,480,31,0,15.483870967741936
732,9384,1978-01-01,Graduate,Married,66373.0,3. Upper-Middle,1,1,2013-06-12,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,43526.0,37,2013,2,606,26,0,23.307692307692307
733,5956,1948-01-01,Postgraduate,Single,45072.0,2. Lower-Middle,1,2,2013-10-16,74,144,2,99,7,2,30,5,6,1,4,8,0,0,0,0,0,0,0,60200.0,67,2013,3,284,24,0,11.833333333333334
734,10430,1973-01-01,Graduate,Single,89694.0,4. Upper,1,1,2013-10-09,22,1126,28,211,37,28,42,3,4,3,4,5,0,1,1,1,0,0,0,50121.0,42,2013,2,1472,19,3,77.47368421052632
735,7875,1949-01-01,Graduate,Married,72025.0,4. Upper,0,0,2014-04-29,46,967,0,617,43,50,0,1,4,8,13,2,0,1,1,1,0,0,1,69768.5,66,2014,0,1677,28,4,59.892857142857146
736,7072,1973-01-01,Graduate,Married,67432.0,3. Upper-Middle,0,1,2013-03-29,69,432,79,341,177,136,170,2,8,5,4,4,0,0,0,0,0,0,0,50121.0,42,2013,1,1335,23,0,58.04347826086956
737,6255,1952-01-01,Postgraduate,Married,70545.0,4. Upper,0,1,2014-06-03,29,138,39,63,55,18,21,1,4,1,7,2,0,0,0,0,0,0,0,49863.5,63,2014,1,334,15,0,22.266666666666666
738,6516,1989-01-01,Undergraduate,Married,17487.0,1. Lower,1,0,2013-03-18,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,21465.0,26,2013,1,18,11,0,1.6363636363636365
739,5564,1969-01-01,Graduate,Married,62882.0,3. Upper-Middle,0,1,2012-08-09,26,509,133,497,78,24,97,2,7,5,6,4,0,0,0,0,0,0,0,53289.0,46,2012,1,1338,24,0,55.75
740,5682,1953-01-01,Postgraduate,Single,64108.0,3. Upper-Middle,0,1,2013-03-23,8,948,10,86,13,21,21,4,6,9,11,5,0,0,0,0,0,0,0,53593.0,62,2013,1,1099,35,0,31.4
741,7458,1956-01-01,Postgraduate,Married,34941.0,1. Lower,1,1,2013-03-06,26,39,2,25,4,3,24,2,3,0,3,8,0,0,0,0,0,0,0,55249.0,59,2013,2,97,16,0,6.0625
742,5237,1950-01-01,Postgraduate,Single,48767.0,2. Lower-Middle,1,2,2014-01-01,79,28,1,21,3,0,10,3,2,1,3,5,0,0,0,0,0,0,0,53294.5,65,2014,3,63,14,0,4.5
743,7761,1978-01-01,Undergraduate,Married,38702.0,2. Lower-Middle,1,0,2013-08-01,71,13,11,24,13,8,40,2,3,0,4,6,0,0,0,0,0,0,0,36975.0,37,2013,1,109,15,0,7.266666666666667
744,5278,1964-01-01,Graduate,Married,82224.0,4. Upper,0,0,2014-01-25,83,307,26,360,138,31,40,1,6,9,5,3,0,0,0,1,0,0,0,53872.0,51,2014,0,902,24,1,37.583333333333336
745,3560,1952-01-01,Graduate,Married,83844.0,4. Upper,0,0,2013-05-12,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,61823.0,63,2013,0,1574,21,1,74.95238095238095
746,7235,1975-01-01,Undergraduate,Married,17003.0,1. Lower,1,0,2013-12-09,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,37284.0,40,2013,1,38,14,0,2.7142857142857144
747,10548,1995-01-01,Graduate,Single,71163.0,4. Upper,0,0,2014-03-09,30,283,17,372,138,106,44,1,3,8,12,1,0,0,0,0,0,0,0,34824.0,20,2014,0,960,25,0,38.4
748,2281,1970-01-01,Graduate,Single,33697.0,1. Lower,1,0,2013-09-15,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,53187.0,45,2013,1,28,11,1,2.5454545454545454
749,4073,1954-01-01,Undergraduate,Married,63564.0,3. Upper-Middle,0,0,2014-01-29,0,769,80,252,15,34,65,1,10,10,7,6,1,0,0,0,0,0,1,53085.5,61,2014,0,1215,34,2,35.73529411764706
750,6974,1972-01-01,Postgraduate,Married,83443.0,4. Upper,0,0,2013-12-31,89,518,42,742,55,56,84,1,6,10,5,2,0,0,0,0,0,0,0,56175.5,43,2013,0,1497,24,0,62.375
751,7938,1958-01-01,Postgraduate,Married,51518.0,3. Upper-Middle,0,1,2013-10-03,92,350,8,66,17,4,4,2,3,2,10,3,0,0,0,0,0,0,0,68589.5,57,2013,1,449,20,0,22.45
752,7094,1975-01-01,Graduate,Single,58330.0,3. Upper-Middle,0,1,2013-12-25,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,56243.0,40,2013,1,1064,28,0,38.0
753,3667,1969-01-01,Graduate,Married,80952.0,4. Upper,0,0,2013-02-28,20,778,178,689,41,27,44,1,8,5,11,8,0,1,1,1,0,0,1,53289.0,46,2013,0,1757,33,4,53.24242424242424
754,7723,1979-01-01,Graduate,Married,75507.0,4. Upper,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,60313.0,36,2014,0,1440,24,0,60.0
755,3870,1978-01-01,Undergraduate,Married,63855.0,3. Upper-Middle,0,0,2013-02-09,28,359,35,314,93,116,89,1,7,3,13,4,0,0,0,0,0,0,0,36975.0,37,2013,0,1006,28,0,35.92857142857143
756,4012,1972-01-01,Postgraduate,Married,62220.0,3. Upper-Middle,0,1,2012-08-11,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,0,1,56175.5,43,2012,1,1226,29,1,42.275862068965516
757,5909,1964-01-01,Graduate,Married,58512.0,3. Upper-Middle,0,1,2013-09-19,25,895,10,101,13,0,152,5,3,4,8,8,0,0,0,0,0,0,0,53872.0,51,2013,1,1171,28,0,41.82142857142857
758,10470,1979-01-01,Postgraduate,Married,40662.0,2. Lower-Middle,1,0,2013-03-15,0,40,2,23,0,4,23,2,2,1,3,4,0,0,0,0,0,0,0,33462.0,36,2013,1,92,12,0,7.666666666666667
759,6488,1959-01-01,Postgraduate,Married,38829.0,2. Lower-Middle,0,1,2014-04-06,86,76,0,7,0,0,16,1,3,2,2,5,0,0,0,0,0,0,0,53195.5,56,2014,1,99,13,0,7.615384615384615
760,10270,1981-01-01,Undergraduate,Married,35523.0,2. Lower-Middle,1,0,2013-10-03,8,11,5,22,12,5,11,2,3,0,3,7,0,0,0,0,0,0,0,42395.0,34,2013,1,66,15,0,4.4
761,6887,1967-01-01,Graduate,Single,79146.0,4. Upper,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,55657.0,48,2014,2,564,25,0,22.56
762,6406,1988-01-01,Postgraduate,Married,78285.0,4. Upper,0,0,2013-10-28,13,647,107,391,175,67,40,1,6,4,10,3,0,0,0,0,0,0,0,84266.0,27,2013,0,1427,24,0,59.458333333333336
763,7573,1978-01-01,Postgraduate,Single,31626.0,1. Lower,1,0,2013-05-10,12,39,1,9,2,1,34,1,2,1,2,7,1,0,0,0,0,0,1,39365.5,37,2013,1,86,13,2,6.615384615384615
764,4508,1952-01-01,Graduate,Single,75127.0,4. Upper,0,0,2014-05-22,92,203,35,305,46,17,227,1,2,11,5,1,0,0,0,0,0,0,0,61823.0,63,2014,0,833,20,0,41.65
765,221,1955-01-01,Graduate,Married,48726.0,2. Lower-Middle,0,1,2013-04-27,90,138,3,38,4,0,59,3,3,2,4,6,0,0,0,0,0,0,0,59925.0,60,2013,1,242,18,0,13.444444444444445
766,5331,1977-01-01,Graduate,Married,74985.0,4. Upper,0,0,2012-09-11,8,587,51,898,247,0,86,1,3,6,7,2,0,0,0,0,0,0,0,42014.0,38,2012,0,1869,19,0,98.36842105263158
767,1911,1987-01-01,Graduate,Married,67430.0,3. Upper-Middle,0,0,2012-09-05,6,595,97,291,127,133,121,1,11,5,12,6,0,0,0,0,0,0,0,38079.5,28,2012,0,1364,35,0,38.97142857142857
768,20,1965-01-01,Undergraduate,Married,46891.0,2. Lower-Middle,0,1,2013-09-01,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,67550.0,50,2013,1,183,12,0,15.25
769,8786,1956-01-01,Postgraduate,Married,62058.0,3. Upper-Middle,0,1,2013-05-26,52,301,7,74,10,0,58,4,6,1,7,6,0,0,0,0,0,0,0,55249.0,59,2013,1,450,24,0,18.75
770,10582,1979-01-01,Graduate,Married,72063.0,4. Upper,0,1,2013-07-03,3,180,32,348,76,32,90,2,5,2,12,2,0,0,0,0,0,0,0,60313.0,36,2013,1,758,23,0,32.95652173913044
771,1915,1951-01-01,Postgraduate,Married,78939.0,4. Upper,0,0,2013-12-12,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,67680.0,64,2013,0,1507,23,0,65.52173913043478
772,8897,1965-01-01,Graduate,Single,42720.0,2. Lower-Middle,1,1,2013-04-24,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,0,0,0,1,59594.0,50,2013,2,654,33,1,19.818181818181817
773,2371,1972-01-01,Graduate,Married,33622.0,1. Lower,1,1,2013-04-13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,44503.0,43,2013,2,81,16,0,5.0625
774,4303,1957-01-01,Postgraduate,Married,6835.0,1. Lower,0,1,2012-12-08,76,107,2,12,2,2,12,0,0,0,1,20,0,0,0,0,0,0,0,41437.0,58,2012,1,137,21,0,6.523809523809524
775,6825,1953-01-01,Graduate,Married,41452.0,2. Lower-Middle,1,1,2013-03-06,86,13,0,3,0,0,0,1,1,0,2,7,0,0,0,0,0,0,0,53653.0,62,2013,2,16,11,0,1.4545454545454546
776,1072,1965-01-01,Postgraduate,Single,40760.0,2. Lower-Middle,0,1,2013-08-30,64,70,0,17,0,0,6,2,2,1,3,6,0,0,0,0,0,0,0,57236.0,50,2013,1,93,14,0,6.642857142857143
777,4964,1958-01-01,Postgraduate,Married,74250.0,4. Upper,0,0,2014-01-26,90,680,11,392,75,0,0,1,2,11,4,1,0,0,0,0,0,0,0,68589.5,57,2014,0,1158,19,0,60.94736842105263
778,2461,1955-01-01,Postgraduate,Single,51124.0,2. Lower-Middle,1,1,2013-12-18,79,26,1,11,0,1,4,2,1,0,3,3,0,0,0,0,0,0,0,48757.0,60,2013,2,43,9,0,4.777777777777778
779,10736,1971-01-01,Graduate,Single,72258.0,4. Upper,0,1,2013-09-12,28,522,0,522,227,120,134,2,6,9,5,2,0,0,0,0,0,0,0,42075.5,44,2013,1,1525,24,0,63.541666666666664
780,3194,1974-01-01,Postgraduate,Single,71466.0,4. Upper,0,0,2014-04-05,86,412,12,546,78,182,0,1,4,4,10,1,0,0,0,0,0,0,0,39767.0,41,2014,0,1230,20,0,61.5
781,10839,1976-01-01,Graduate,Married,36283.0,2. Lower-Middle,1,1,2014-04-14,42,6,5,5,8,0,5,2,1,0,3,4,0,0,0,0,0,0,0,46179.5,39,2014,2,29,10,0,2.9
782,49,1970-01-01,Graduate,Single,20587.0,1. Lower,1,0,2014-05-11,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,53187.0,45,2014,1,25,12,0,2.0833333333333335
783,4290,1972-01-01,Graduate,Married,30467.0,1. Lower,1,0,2014-03-19,8,1,3,8,2,5,5,1,1,0,2,7,0,0,0,0,0,0,0,44503.0,43,2014,1,24,11,0,2.1818181818181817
784,10219,1972-01-01,Graduate,Married,31590.0,1. Lower,1,0,2013-06-18,40,6,2,15,6,6,3,1,1,0,3,8,0,0,0,0,0,0,0,44503.0,43,2013,1,38,13,0,2.923076923076923
785,4211,1986-01-01,Undergraduate,Married,20425.0,1. Lower,1,0,2012-10-29,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,17665.5,29,2012,1,57,14,0,4.071428571428571
786,1135,1960-01-01,Postgraduate,Married,17144.0,1. Lower,1,1,2014-02-15,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,0,50775.0,55,2014,2,47,19,0,2.473684210526316
787,6299,1968-01-01,Postgraduate,Single,42564.0,2. Lower-Middle,0,1,2013-01-02,28,324,48,186,39,18,198,6,6,8,4,7,1,0,0,0,0,0,1,42564.0,47,2013,1,813,31,2,26.225806451612904
788,10846,1978-01-01,Postgraduate,Married,43783.0,2. Lower-Middle,1,0,2014-05-29,22,327,9,125,25,4,139,6,7,1,8,7,1,0,0,0,0,0,0,64719.0,37,2014,1,629,29,1,21.689655172413794
789,347,1976-01-01,Graduate,Single,40780.0,2. Lower-Middle,0,1,2012-09-08,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,46179.5,39,2012,1,377,26,0,14.5
790,6543,1945-01-01,Postgraduate,Married,62847.0,3. Upper-Middle,0,0,2013-01-15,45,521,168,706,80,76,61,1,3,6,4,2,0,0,0,0,0,0,0,62847.0,70,2013,0,1612,16,0,100.75
791,10446,1957-01-01,Postgraduate,Married,82017.0,4. Upper,0,0,2012-11-07,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,0,1,41437.0,58,2012,0,729,19,4,38.36842105263158
792,3479,1950-01-01,Graduate,Single,16813.0,1. Lower,0,0,2013-07-19,49,4,8,11,12,2,13,1,2,0,3,7,1,0,0,0,0,0,0,48070.0,65,2013,0,50,13,1,3.8461538461538463
793,11075,1978-01-01,Graduate,Married,51267.0,2. Lower-Middle,1,1,2013-10-29,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,43526.0,37,2013,2,270,19,0,14.210526315789474
794,4442,1961-01-01,Graduate,Single,46524.0,2. Lower-Middle,0,1,2013-04-05,70,31,19,35,26,14,52,2,1,1,5,3,0,0,0,0,0,0,0,57091.0,54,2013,1,177,12,0,14.75
795,199,1962-01-01,Postgraduate,Single,45183.0,2. Lower-Middle,0,0,2013-01-20,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,58946.5,53,2013,0,315,20,1,15.75
796,6722,1954-01-01,Postgraduate,Married,70421.0,4. Upper,0,1,2014-06-28,98,479,28,136,75,14,35,3,10,3,7,6,0,0,0,0,0,0,0,65324.0,61,2014,1,767,29,0,26.448275862068964
797,796,1965-01-01,Undergraduate,Single,60161.0,3. Upper-Middle,0,1,2012-10-23,17,584,44,212,46,8,177,3,11,4,8,8,0,0,0,0,0,0,0,67550.0,50,2012,1,1071,34,0,31.5
798,3749,1973-01-01,Graduate,Married,73926.0,4. Upper,0,0,2013-03-02,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,50121.0,42,2013,0,1580,27,0,58.51851851851852
799,8523,1968-01-01,Graduate,Married,19329.0,1. Lower,1,0,2013-12-14,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,53910.5,47,2013,1,60,18,0,3.3333333333333335
800,310,1970-01-01,Postgraduate,Married,61872.0,3. Upper-Middle,0,1,2013-12-13,81,330,5,159,36,27,16,4,4,4,9,4,0,0,0,0,0,0,0,50042.0,45,2013,1,573,25,0,22.92
801,8629,1956-01-01,Graduate,Single,46984.0,2. Lower-Middle,1,1,2013-03-26,71,19,1,10,2,1,8,1,1,0,3,5,0,0,0,0,0,0,0,54450.0,59,2013,2,41,10,0,4.1
802,236,1951-01-01,Graduate,Married,34838.0,1. Lower,1,1,2013-01-19,62,28,23,29,29,14,47,3,2,1,4,6,0,0,0,0,0,0,0,55547.0,64,2013,2,170,16,0,10.625
803,9930,1944-01-01,Postgraduate,Single,82716.0,4. Upper,0,0,2013-11-05,8,606,148,228,15,148,22,1,6,8,13,2,0,0,0,0,0,0,0,69165.0,71,2013,0,1167,30,0,38.9
804,3483,1958-01-01,Graduate,Married,48192.0,2. Lower-Middle,0,0,2013-04-06,76,1039,43,204,153,58,29,3,2,8,12,8,0,1,0,1,1,0,1,65148.0,57,2013,0,1526,33,6,46.24242424242424
805,4599,1976-01-01,Postgraduate,Married,49681.0,2. Lower-Middle,0,2,2013-11-04,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,0,51442.5,39,2013,2,458,28,0,16.357142857142858
806,7326,1971-01-01,Postgraduate,Married,56850.0,3. Upper-Middle,0,1,2014-03-23,83,34,1,19,2,7,0,1,1,1,3,2,0,0,0,0,0,0,0,41313.0,44,2014,1,63,8,0,7.875
807,7352,1957-01-01,Graduate,Married,55267.0,3. Upper-Middle,0,1,2013-10-21,28,161,28,136,32,3,45,4,3,4,6,3,0,0,0,0,0,0,0,50388.0,58,2013,1,405,20,0,20.25
808,2350,1972-01-01,Graduate,Married,59666.0,3. Upper-Middle,1,1,2013-03-22,87,623,53,178,23,17,133,7,3,2,8,8,0,1,0,0,0,0,0,44503.0,43,2013,2,1027,28,1,36.67857142857143
809,9145,1972-01-01,Graduate,Single,72504.0,4. Upper,0,1,2013-04-06,43,604,26,470,123,161,94,2,5,9,6,2,0,0,0,0,0,0,0,44503.0,43,2013,1,1478,24,0,61.583333333333336
810,2964,1981-01-01,Graduate,Married,26872.0,1. Lower,0,0,2013-10-16,0,3,10,8,3,16,32,1,1,1,2,6,0,0,0,0,0,0,0,42064.5,34,2013,0,72,11,0,6.545454545454546
811,5585,1972-01-01,Graduate,Single,21359.0,1. Lower,1,0,2013-04-20,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,0,0,0,1,44503.0,43,2013,1,48,15,1,3.2
812,9687,1975-01-01,Graduate,Single,73170.0,4. Upper,0,0,2014-05-31,1,184,174,256,50,30,32,1,5,4,6,2,0,0,0,0,0,0,0,56243.0,40,2014,0,726,18,0,40.333333333333336
813,3732,1955-01-01,Postgraduate,Married,52750.0,3. Upper-Middle,0,1,2013-02-04,72,393,0,239,90,69,69,6,5,7,9,4,0,0,0,0,0,0,0,48757.0,60,2013,1,860,31,0,27.741935483870968
814,6303,1986-01-01,Postgraduate,Married,91820.0,4. Upper,0,0,2013-11-23,72,410,73,747,76,161,30,0,5,5,12,1,0,0,0,0,0,0,0,45921.0,29,2013,0,1497,23,0,65.08695652173913
815,11176,1970-01-01,Postgraduate,Married,65968.0,3. Upper-Middle,0,1,2014-05-12,12,376,9,83,19,4,4,2,5,4,7,3,0,0,0,0,0,0,0,64413.0,45,2014,1,495,21,0,23.571428571428573
816,2986,1976-01-01,Graduate,Married,30772.0,1. Lower,1,1,2014-03-12,89,7,2,4,2,1,4,1,1,0,2,6,0,0,0,0,0,0,0,46179.5,39,2014,2,20,10,0,2.0
817,7462,1954-01-01,Graduate,Single,22507.0,1. Lower,0,0,2012-11-24,67,68,0,226,51,157,68,3,10,2,4,9,0,0,0,0,0,0,0,60965.5,61,2012,0,570,28,0,20.357142857142858
818,3900,1972-01-01,Graduate,Married,65685.0,3. Upper-Middle,0,1,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,44503.0,43,2014,1,769,26,0,29.576923076923077
